"indexes";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1180;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.4;87219.0
1181;"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"windows";1.5;44276.0
1182;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"linux";2.0;47686.0
1183;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";"windows";2.1;17742.0
1184;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";"windows";2.2;42571.0
1185;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";"windows";2.6;48432.0
1186;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";2.1;62817.0
1187;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Nvidia";"windows";2.2;36816.0
1188;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"linux";1.2;58555.0
1189;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";4.2;138475.0
1190;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.4;43636.0
1191;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";"other";1.2;35112.0
1192;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.9;25841.0
1193;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macos";0.9;61965.0
1194;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.6;63883.0
1195;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";"windows";2.2;70703.0
1196;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"N/A";1.9;19607.0
1197;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";"windows";4.3;114552.0
1198;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";"linux";2.1;14492.0
1199;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.4;109165.0
1200;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"AMD";"windows";2.3;26587.0
1201;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"N/A";2.2;33513.0
1203;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.2;142790.0
1204;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.2;62284.0
1205;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"windows";2.4;47366.0
1206;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.9;30849.0
1207;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";"windows";2.2;15931.0
1208;"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";"windows";3.3;33513.0
1209;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.2;130483.0
1210;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"macos";0.9;68145.0
1211;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";2.2;93187.0
1212;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.4;103842.0
1213;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";2.2;53227.0
1214;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.9;103843.0
1215;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;"Intel";"other";1.3;9271.0
1216;"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"windows";3.3;31861.0
1217;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"N/A";2.8;28718.0
1218;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.6;67772.0
1219;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";1.3;8;"SSD";256;0;"Intel";"windows";1.2;61219.0
1220;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";2.3;81465.0
1221;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.2;78647.0
1222;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";"windows";2.1;28185.0
1223;"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"windows";1.3;91288.0
1224;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";2.1;27120.0
1225;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"windows";2.7;16464.0
1226;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.3;78695.0
1227;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"linux";2.2;27805.0
1228;"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";2.6;54825.0
1229;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.2;61219.0
1230;"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;87912.0
1231;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"windows";2.0;186427.0
1232;"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";"windows";2.3;24989.0
1233;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.7;85141.0
1234;"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";"macos";1.1;51096.0
1235;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"windows";2.1;25468.0
1236;"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.5;117120.0
1237;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.2;39267.0
1238;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.3;62284.0
1239;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.4;79867.0
1240;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"windows";2.2;31839.0
1241;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.5;68198.0
1242;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"linux";2.4;19277.0
1243;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"windows";2.8;95851.0
1244;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"windows";1.5;58607.0
1246;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.6;46620.0
1247;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.3;123876.0
1248;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"N/A";2.3;30529.0
1249;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"windows";1.2;96597.0
1250;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";2.2;17263.0
1251;"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"windows";1.9;21259.0
1252;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";"windows";2.4;30316.0
1253;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.9;57116.0
1254;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"windows";2.2;23656.0
1255;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"windows";2.0;18062.0
1256;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;101232.0
1257;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"windows";2.3;26107.0
1258;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";"windows";2.3;47686.0
1259;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.4;65481.0
1260;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"windows";1.8;44383.0
1261;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"windows";1.2;38841.0
1262;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456.0
1263;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398.0
1264;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193.0
1265;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899.0
1266;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.0;29303.0
1267;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943.0
1268;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.2;11136.0
1269;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379.0
1270;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"windows";1.8;33993.0
1271;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;79867.0
1272;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201.0
1273;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.2;40706.0
1274;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660.0
1275;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"windows";1.2;38841.0
1276;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456.0
1277;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398.0
1278;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193.0
1279;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899.0
1280;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.0;29303.0
1281;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943.0
1282;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.2;11136.0
1283;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379.0
1284;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"windows";1.8;33993.0
1285;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;79867.0
1286;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201.0
1287;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.2;40706.0
1288;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660.0
1289;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"windows";1.2;38841.0
1290;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456.0
1291;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398.0
1292;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193.0
1293;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899.0
1294;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.0;29303.0
1295;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943.0
1296;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.2;11136.0
1297;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379.0
1298;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"windows";1.8;33993.0
1299;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;79867.0
1300;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201.0
1301;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.2;40706.0
1302;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660.0
